,lat,lon,type,subtype
64496,43.5761531,-7.8197557,place,locality
64497,43.5796048,-7.8194463,place,locality
64498,43.5918409,-7.8302553,place,hamlet
64499,43.5890156,-7.8507793,place,hamlet
64500,43.5967876,-7.8362621,place,hamlet
64501,43.5963907,-7.8248569,place,hamlet
64502,43.5949096,-7.8202102,place,locality
64503,43.5956155,-7.8163931,place,locality
64504,43.5875791,-7.8408795,place,hamlet
64505,43.6000644,-7.8149926,place,hamlet
64506,43.6071766,-7.8445583,place,hamlet
64507,43.5741981,-7.8231772,place,hamlet
64508,43.5778122,-7.8276641,place,hamlet
64509,43.6017906,-7.814453,place,hamlet
64510,43.5766196,-7.8443183,place,hamlet
64511,43.5848717,-7.8251112,place,hamlet
64512,43.5636653,-7.8583386,place,hamlet
64513,43.5638566,-7.8726772,place,hamlet
64514,43.5951098,-7.8930683,place,hamlet
64515,43.5885183,-7.8711783,place,hamlet
64516,43.5941506,-7.8749367,place,hamlet
64517,43.5732021,-7.867739,place,hamlet
64518,43.5840328,-7.8782076,place,hamlet
64519,43.5607427,-7.8560512,place,hamlet
64520,43.5783722,-7.8951402,place,hamlet
64521,43.5851194,-7.8894148,place,hamlet
64522,43.5797829,-7.8571496,place,hamlet
64523,43.5805128,-7.8674824,place,hamlet
64524,43.5567882,-7.8464138,place,hamlet
64525,43.5670826,-7.8605618,place,hamlet
64526,43.6041953,-7.8973395,place,hamlet
64527,43.5984743,-7.8789487,place,hamlet
64528,43.5641729,-7.8665772,place,locality
64529,43.5625284,-7.8676543,place,locality
64530,43.5913608,-7.8581284,place,hamlet
64531,43.5868005,-7.8798605,place,hamlet
64532,43.5914615,-7.8658433,place,hamlet
64533,43.5854362,-7.8680976,place,hamlet
64534,43.5802552,-7.8971616,place,hamlet
64535,43.5936976,-7.8826389,place,hamlet
64536,43.576409,-7.8924468,place,hamlet
64537,43.5918892,-7.8841031,place,hamlet
64538,43.5943398,-7.8896329,place,hamlet
64539,43.5868343,-7.8710339,place,hamlet
64540,43.5826112,-7.8879905,place,hamlet
